ID,target
test_2743_Cell membrane,0.89
test_2744_Cell membrane,0.89
test_2745_Cell membrane,0.91
test_2746_Cell membrane,0.97
test_2747_Cell membrane,0.72
test_2748_Cell membrane,0.9
test_2749_Cell membrane,0.97
test_2750_Cell membrane,0.93
test_2751_Cell membrane,0.95
test_2752_Cell membrane,0.96
test_2753_Cell membrane,0.94
test_2754_Cell membrane,0.89
test_2755_Cell membrane,0.97
test_2756_Cell membrane,0.95
test_2757_Cell membrane,0.8
test_2758_Cell membrane,0.81
test_2759_Cell membrane,0.58
test_2760_Cell membrane,0.96
test_2761_Cell membrane,0.91
test_2762_Cell membrane,0.88
test_2763_Cell membrane,1.0
test_2764_Cell membrane,0.91
test_2765_Cell membrane,0.84
test_2766_Cell membrane,0.95
test_2767_Cell membrane,0.92
test_2768_Cell membrane,0.74
test_2769_Cell membrane,0.56
test_2770_Cell membrane,0.86
test_2771_Cell membrane,0.67
test_2772_Cell membrane,0.9
test_2773_Cell membrane,0.92
test_2774_Cell membrane,0.84
test_2775_Cell membrane,0.93
test_2776_Cell membrane,0.92
test_2777_Cell membrane,0.89
test_2778_Cell membrane,0.91
test_2779_Cell membrane,0.89
test_2780_Cell membrane,0.97
test_2781_Cell membrane,0.95
test_2782_Cell membrane,0.97
test_2783_Cell membrane,0.88
test_2784_Cell membrane,0.88
test_2785_Cell membrane,0.75
test_2786_Cell membrane,0.74
test_2787_Cell membrane,0.89
test_2788_Cell membrane,0.45
test_2789_Cell membrane,0.88
test_2790_Cell membrane,0.96
test_2791_Cell membrane,0.9
test_2792_Cell membrane,0.95
test_2793_Cell membrane,0.93
test_2794_Cell membrane,0.93
test_2795_Cell membrane,0.91
test_2796_Cell membrane,0.92
test_2797_Cell membrane,0.85
test_2798_Cell membrane,0.93
test_2799_Cell membrane,0.88
test_2800_Cell membrane,0.88
test_2801_Cell membrane,0.85
test_2802_Cell membrane,0.88
test_2803_Cell membrane,0.85
test_2804_Cell membrane,0.94
test_2805_Cell membrane,0.87
test_2806_Cell membrane,0.82
test_2807_Cell membrane,0.89
test_2808_Cell membrane,0.99
test_2809_Cell membrane,0.91
test_2810_Cell membrane,0.84
test_2811_Cell membrane,0.94
test_2812_Cell membrane,0.94
test_2813_Cell membrane,0.99
test_2814_Cell membrane,0.89
test_2815_Cell membrane,0.95
test_2816_Cell membrane,0.8
test_2817_Cell membrane,0.86
test_2818_Cell membrane,0.85
test_2819_Cell membrane,0.94
test_2820_Cell membrane,0.88
test_2821_Cell membrane,0.92
test_2822_Cell membrane,0.9
test_2823_Cell membrane,0.97
test_2824_Cell membrane,0.96
test_2825_Cell membrane,0.92
test_2826_Cell membrane,0.96
test_2827_Cell membrane,0.91
test_2828_Cell membrane,0.9
test_2829_Cell membrane,0.73
test_2830_Cell membrane,0.84
test_2831_Cell membrane,0.88
test_2832_Cell membrane,0.86
test_2833_Cell membrane,0.85
test_2834_Cell membrane,0.96
test_2835_Cell membrane,0.98
test_2836_Cell membrane,1.0
test_2837_Cell membrane,0.92
test_2838_Cell membrane,0.86
test_2839_Cell membrane,0.99
test_2840_Cell membrane,0.93
test_2841_Cell membrane,0.87
test_2842_Cell membrane,0.88
test_2843_Cell membrane,0.96
test_2844_Cell membrane,0.9
test_2845_Cell membrane,0.95
test_2846_Cell membrane,0.98
test_2847_Cell membrane,0.86
test_2848_Cell membrane,0.9
test_2849_Cell membrane,0.91
test_2850_Cell membrane,0.98
test_2851_Cell membrane,0.99
test_2852_Cell membrane,0.65
test_2853_Cell membrane,0.92
test_2854_Cell membrane,0.85
test_2855_Cell membrane,0.97
test_2856_Cell membrane,0.91
test_2857_Cell membrane,0.89
test_2858_Cell membrane,0.88
test_2859_Cell membrane,0.96
test_2860_Cell membrane,0.92
test_2861_Cell membrane,0.99
test_2862_Cell membrane,0.95
test_2863_Cell membrane,0.87
test_2864_Cell membrane,0.96
test_2865_Cell membrane,0.84
test_2866_Cell membrane,0.79
test_2867_Cell membrane,0.93
test_2868_Cell membrane,0.84
test_2869_Cell membrane,0.93
test_2870_Cell membrane,0.97
test_2871_Cell membrane,0.91
test_2872_Cell membrane,0.87
test_2873_Cell membrane,0.96
test_2874_Cell membrane,0.95
test_2875_Cell membrane,0.89
test_2876_Cell membrane,0.92
test_2877_Cell membrane,0.9
test_2878_Cell membrane,0.96
test_2879_Cell membrane,0.9
test_2880_Cell membrane,0.93
test_2881_Cell membrane,0.98
test_2882_Cell membrane,0.85
test_2883_Cell membrane,0.83
test_2884_Cell membrane,0.96
test_2885_Cell membrane,0.75
test_2886_Cell membrane,0.94
test_2887_Cell membrane,0.87
test_2888_Cell membrane,0.92
test_2889_Cell membrane,0.93
test_2890_Cell membrane,0.89
test_2891_Cell membrane,0.97
test_2892_Cell membrane,0.96
test_2893_Cell membrane,0.86
test_2894_Cell membrane,0.68
test_2895_Cell membrane,0.91
test_2896_Cell membrane,0.88
test_2897_Cell membrane,0.99
test_2898_Cell membrane,1.0
test_2899_Cell membrane,0.95
test_2900_Cell membrane,0.99
test_2901_Cell membrane,0.99
test_2902_Cell membrane,1.0
test_2903_Cell membrane,0.81
test_2904_Cell membrane,0.94
test_2905_Cell membrane,0.85
test_2906_Cell membrane,0.89
test_2907_Cell membrane,0.9
test_2908_Cell membrane,0.69
test_2909_Cell membrane,0.93
test_2910_Cell membrane,0.9
test_2911_Cell membrane,0.91
test_2912_Cell membrane,0.98
test_2913_Cell membrane,0.96
test_2914_Cell membrane,0.96
test_2915_Cell membrane,0.86
test_2916_Cell membrane,0.92
test_2917_Cell membrane,0.9
test_2918_Cell membrane,0.32
test_2919_Cell membrane,0.9
test_2920_Cell membrane,0.89
test_2921_Cell membrane,0.93
test_2922_Cell membrane,0.88
test_2923_Cell membrane,0.84
test_2924_Cell membrane,0.79
test_2925_Cell membrane,0.92
test_2926_Cell membrane,0.86
test_2927_Cell membrane,0.92
test_2928_Cell membrane,0.94
test_2929_Cell membrane,0.87
test_2930_Cell membrane,0.93
test_2931_Cell membrane,0.99
test_2932_Cell membrane,0.94
test_2933_Cell membrane,0.95
test_2934_Cell membrane,0.93
test_2935_Cell membrane,0.95
test_2936_Cell membrane,0.83
test_2937_Cell membrane,0.93
test_2938_Cell membrane,0.89
test_2939_Cell membrane,0.86
test_2940_Cell membrane,0.94
test_2941_Cell membrane,0.99
test_2942_Cell membrane,0.93
test_2943_Cell membrane,0.87
test_2944_Cell membrane,0.89
test_2945_Cell membrane,0.91
test_2946_Cell membrane,0.93
test_2947_Cell membrane,0.87
test_2948_Cell membrane,0.85
test_2949_Cell membrane,0.9
test_2950_Cell membrane,0.88
test_2951_Cell membrane,0.95
test_2952_Cell membrane,0.89
test_2953_Cell membrane,0.95
test_2954_Cell membrane,0.89
test_2955_Cell membrane,0.92
test_2956_Cell membrane,0.91
test_2957_Cell membrane,0.87
test_2958_Cell membrane,0.93
test_2959_Cell membrane,0.87
test_2960_Cell membrane,0.88
test_2961_Cell membrane,0.92
test_2962_Cell membrane,0.8
test_2963_Cell membrane,0.9
test_2964_Cell membrane,0.96
test_2965_Cell membrane,0.9
test_2966_Cell membrane,0.77
test_2967_Cell membrane,0.95
test_2968_Cell membrane,0.95
test_2969_Cell membrane,0.92
test_2970_Cell membrane,0.86
test_2971_Cell membrane,0.86
test_2972_Cell membrane,0.9
test_2973_Cell membrane,0.89
test_2974_Cell membrane,0.84
test_2975_Cell membrane,0.89
test_2976_Cell membrane,0.86
test_2977_Cell membrane,0.97
test_2978_Cell membrane,0.96
test_2979_Cell membrane,0.91
test_2980_Cell membrane,0.81
test_2981_Cell membrane,0.92
test_2982_Cell membrane,0.99
test_2983_Cell membrane,0.96
test_2984_Cell membrane,0.88
test_2985_Cell membrane,0.86
test_2986_Cell membrane,0.9
test_2987_Cell membrane,0.93
test_2988_Cell membrane,0.93
test_2989_Cell membrane,0.98
test_2990_Cell membrane,0.83
test_2991_Cell membrane,0.97
test_2992_Cell membrane,0.89
test_2993_Cell membrane,0.94
test_2994_Cell membrane,0.91
test_2995_Cell membrane,0.86
test_2996_Cell membrane,0.9
test_2997_Cell membrane,0.84
test_2998_Cell membrane,0.93
test_2999_Cell membrane,0.72
test_3000_Cell membrane,0.86
test_3001_Cell membrane,0.77
test_3002_Cell membrane,0.86
test_3003_Cell membrane,0.92
test_3004_Cell membrane,0.87
test_3005_Cell membrane,0.84
test_3006_Cell membrane,0.87
test_3007_Cell membrane,0.83
test_3008_Cell membrane,0.88
test_3009_Cell membrane,0.94
test_3010_Cell membrane,0.83
test_3011_Cell membrane,0.78
test_3012_Cell membrane,0.82
test_3013_Cell membrane,0.87
test_3014_Cell membrane,0.74
test_3015_Cell membrane,0.78
test_3016_Cell membrane,0.89
test_3017_Cell membrane,0.88
test_3018_Cell membrane,0.93
test_3019_Cell membrane,0.97
test_3020_Cell membrane,0.93
test_3021_Cell membrane,0.82
test_3022_Cell membrane,0.91
test_3023_Cell membrane,0.88
test_3024_Cell membrane,0.86
test_3025_Cell membrane,0.91
test_3026_Cell membrane,0.8
test_3027_Cell membrane,0.99
test_3028_Cell membrane,0.88
test_3029_Cell membrane,0.94
test_3030_Cell membrane,0.81
test_3031_Cell membrane,0.89
test_3032_Cell membrane,0.93
test_3033_Cell membrane,0.95
test_3034_Cell membrane,0.97
test_3035_Cell membrane,0.91
test_3036_Cell membrane,0.93
test_3037_Cell membrane,0.95
test_3038_Cell membrane,0.92
test_3039_Cell membrane,0.95
test_3040_Cell membrane,0.91
test_3041_Cell membrane,0.99
test_3042_Cell membrane,0.97
test_3043_Cell membrane,0.97
test_3044_Cell membrane,0.85
test_3045_Cell membrane,0.92
test_3046_Cell membrane,0.96
test_3047_Cell membrane,0.82
test_3048_Cell membrane,0.95
test_3049_Cell membrane,0.96
test_3050_Cell membrane,0.94
test_3051_Cell membrane,0.95
test_3052_Cell membrane,0.98
test_3053_Cell membrane,0.92
test_3054_Cell membrane,0.87
test_3055_Cell membrane,0.83
test_3056_Cell membrane,0.82
test_3057_Cell membrane,0.93
test_3058_Cell membrane,0.93
test_3059_Cell membrane,0.91
test_3060_Cell membrane,0.89
test_3061_Cell membrane,0.88
test_3062_Cell membrane,0.78
test_3063_Cell membrane,0.99
test_3064_Cell membrane,0.99
test_3065_Cell membrane,0.98
test_3066_Cell membrane,1.0
test_3067_Cell membrane,1.0
test_3068_Cell membrane,1.0
test_3069_Cell membrane,1.0
test_3070_Cell membrane,0.99
test_3071_Cell membrane,1.0
test_3072_Cell membrane,0.99
test_3073_Cell membrane,0.86
test_3074_Cell membrane,0.92
test_3075_Cell membrane,0.81
test_3076_Cell membrane,0.93
test_3077_Cell membrane,0.9
test_3078_Cell membrane,0.95
test_3079_Cell membrane,0.94
test_3080_Cell membrane,0.95
test_3081_Cell membrane,0.94
test_3082_Cell membrane,0.9
test_3083_Cell membrane,0.99
test_3084_Cell membrane,0.94
test_3085_Cell membrane,0.91
test_3086_Cell membrane,0.94
test_3087_Cell membrane,0.91
test_3088_Cell membrane,0.9
test_3089_Cell membrane,0.94
test_3090_Cell membrane,0.95
test_3091_Cell membrane,0.95
test_3092_Cell membrane,0.95
test_3093_Cell membrane,0.67
test_3094_Cell membrane,0.94
test_3095_Cell membrane,0.98
test_3096_Cell membrane,0.95
test_3097_Cell membrane,0.85
test_3098_Cell membrane,0.93
test_3099_Cell membrane,0.86
test_3100_Cell membrane,0.78
test_3101_Cell membrane,0.9
test_3102_Cell membrane,0.93
test_3103_Cell membrane,0.92
test_3104_Cell membrane,0.92
test_3105_Cell membrane,0.88
test_3106_Cell membrane,0.89
test_3107_Cell membrane,0.61
test_3108_Cell membrane,0.84
test_3109_Cell membrane,0.9
test_3110_Cell membrane,0.95
test_3111_Cell membrane,0.82
test_3112_Cell membrane,0.96
test_3113_Cell membrane,0.94
test_3114_Cell membrane,0.95
test_3115_Cell membrane,1.0
test_3116_Cell membrane,0.96
test_3117_Cell membrane,0.99
test_3118_Cell membrane,0.96
test_3119_Cell membrane,0.94
test_3120_Cell membrane,0.95
test_3121_Cell membrane,0.99
test_3122_Cell membrane,0.88
test_3123_Cell membrane,0.92
test_3124_Cell membrane,0.88
test_3125_Cell membrane,0.88
test_3126_Cell membrane,0.98
test_3127_Cell membrane,0.88
test_3128_Cell membrane,0.92
test_3129_Cell membrane,0.97
test_3130_Cell membrane,0.98
test_3131_Cell membrane,0.98
test_3132_Cell membrane,0.87
test_3133_Cell membrane,0.95
test_3134_Cell membrane,0.95
test_3135_Cell membrane,0.88
test_3136_Cell membrane,0.99
test_3137_Cell membrane,0.88
test_3138_Cell membrane,0.87
test_3139_Cell membrane,0.92
test_3140_Cell membrane,0.94
test_3141_Cell membrane,0.2
test_3142_Cell membrane,0.98
test_3143_Cell membrane,0.9
test_3144_Cell membrane,0.87
test_3145_Cell membrane,0.84
test_3146_Cell membrane,0.88
test_3147_Cell membrane,0.89
test_3148_Cell membrane,0.97
test_3149_Cell membrane,0.97
test_3150_Cell membrane,0.91
test_3151_Cell membrane,0.96
test_3152_Cell membrane,0.86
test_3153_Cell membrane,0.94
test_3154_Cell membrane,0.96
test_3155_Cell membrane,0.94
test_3156_Cell membrane,0.88
test_3157_Cell membrane,0.75
test_3158_Cell membrane,0.92
test_3159_Cell membrane,0.93
test_3160_Cell membrane,0.92
test_3161_Cell membrane,0.92
test_3162_Cell membrane,0.89
test_3163_Cell membrane,0.95
test_3164_Cell membrane,0.94
test_3165_Cell membrane,0.94
test_3166_Cell membrane,0.98
test_3167_Cell membrane,0.93
test_3168_Cell membrane,0.91
test_3169_Cell membrane,0.84
test_3170_Cell membrane,0.89
test_3171_Cell membrane,0.96
test_3172_Cell membrane,0.9
test_3173_Cell membrane,0.92
test_3174_Cell membrane,0.96
test_3175_Cell membrane,0.97
test_3176_Cell membrane,0.93
test_3177_Cell membrane,0.9
test_3178_Cell membrane,0.96
test_3179_Cell membrane,0.95
test_3180_Cell membrane,0.8
test_3181_Cell membrane,0.92
test_3182_Cell membrane,0.92
test_3183_Cell membrane,0.97
test_3184_Cell membrane,0.96
test_3185_Cell membrane,0.96
test_3186_Cell membrane,0.91
test_3187_Cell membrane,0.98
test_3188_Cell membrane,0.87
test_3189_Cell membrane,0.95
test_3190_Cell membrane,0.93
test_3191_Cell membrane,0.97
test_3192_Cell membrane,0.92
test_3193_Cell membrane,0.94
test_3194_Cell membrane,0.9
test_3195_Cell membrane,0.99
test_3196_Cell membrane,0.94
test_3197_Cell membrane,0.99
test_3198_Cell membrane,0.9
test_3199_Cell membrane,0.94
test_3200_Cell membrane,0.89
test_3201_Cell membrane,0.91
test_3202_Cell membrane,0.93
test_3203_Cell membrane,0.75
test_3204_Cell membrane,0.74
test_3205_Cell membrane,0.94
test_3206_Cell membrane,0.92
test_3207_Cell membrane,0.85
test_3208_Cell membrane,0.87
test_3209_Cell membrane,0.91
test_3210_Cell membrane,0.89
test_3211_Cell membrane,0.93
test_3212_Cell membrane,0.93
test_3213_Cell membrane,0.89
test_3214_Cell membrane,0.99
test_3215_Cell membrane,0.92
test_3216_Cell membrane,0.84
test_3217_Cell membrane,0.9
test_3218_Cell membrane,0.9
test_3219_Cell membrane,0.94
test_3220_Cell membrane,0.85
test_3221_Cell membrane,0.86
test_3222_Cell membrane,0.98
test_3223_Cell membrane,0.92
test_3224_Cell membrane,0.89
test_3225_Cell membrane,0.87
test_3226_Cell membrane,0.92
test_3227_Cell membrane,0.86
test_3228_Cell membrane,0.91
test_3229_Cell membrane,0.95
test_3230_Cell membrane,0.89
test_3231_Cell membrane,0.95
test_3232_Cell membrane,0.9
test_3233_Cell membrane,0.94
test_3234_Cell membrane,0.96
test_3235_Cell membrane,0.81
test_3236_Cell membrane,0.78
test_3237_Cell membrane,0.9
test_3238_Cell membrane,0.95
test_3239_Cell membrane,0.87
test_3240_Cell membrane,0.96
test_3241_Cell membrane,0.9
test_3242_Cell membrane,0.94
test_3243_Cell membrane,0.93
test_3244_Cell membrane,0.98
test_3245_Cell membrane,0.98
test_3246_Cell membrane,0.89
test_3247_Cell membrane,0.96
test_3248_Cell membrane,0.95
test_3249_Cell membrane,0.81
test_3250_Cell membrane,0.89
test_3251_Cell membrane,0.86
test_3252_Cell membrane,1.0
test_3253_Cell membrane,0.93
test_3254_Cell membrane,0.96
test_3255_Cell membrane,0.95
test_3256_Cell membrane,0.88
test_3257_Cell membrane,0.94
test_3258_Cell membrane,0.89
test_3259_Cell membrane,0.82
test_3260_Cell membrane,1.0
test_3261_Cell membrane,0.98
test_3262_Cell membrane,0.93
test_3263_Cell membrane,0.97
test_3264_Cell membrane,0.98
test_3265_Cell membrane,0.99
test_3266_Cell membrane,1.0
test_3267_Cell membrane,0.91
test_3268_Cell membrane,0.91
test_3269_Cell membrane,0.94
test_3270_Cell membrane,0.85
test_3271_Cell membrane,0.86
test_3272_Cell membrane,0.91
test_3273_Cell membrane,0.92
test_3274_Cell membrane,0.93
test_3275_Cell membrane,0.98
test_3276_Cell membrane,0.96
test_3277_Cell membrane,0.99
test_3278_Cell membrane,0.97
test_3279_Cell membrane,0.86
test_3280_Cell membrane,0.76
test_3281_Cell membrane,0.87
test_3282_Cell membrane,0.95
test_3283_Cell membrane,0.87
test_3284_Cell membrane,0.91
test_3285_Cell membrane,0.98
test_3286_Cell membrane,0.9
test_3287_Cell membrane,0.84
test_3288_Cell membrane,0.94
test_3289_Cell membrane,0.78
test_3290_Cell membrane,0.92
test_3291_Cell membrane,0.84
test_3292_Cell membrane,0.93
test_3293_Cell membrane,0.92
test_3294_Cell membrane,0.87
test_3295_Cell membrane,0.87
test_3296_Cell membrane,0.91
test_3297_Cell membrane,0.9
test_3298_Cell membrane,0.95
test_3299_Cell membrane,0.94
test_3300_Cell membrane,0.88
test_3301_Cell membrane,0.89
test_3302_Cell membrane,0.89
test_3303_Cell membrane,0.97
test_3304_Cell membrane,0.92
test_3305_Cell membrane,0.97
test_3306_Cell membrane,0.97
test_3307_Cell membrane,0.95
test_3308_Cell membrane,0.92
test_3309_Cell membrane,0.88
test_3310_Cell membrane,0.89
test_3311_Cell membrane,0.9
test_3312_Cell membrane,0.92
test_3313_Cell membrane,0.89
test_3314_Cell membrane,0.92
test_3315_Cell membrane,0.99
test_3316_Cell membrane,0.96
test_3317_Cell membrane,0.88
test_3318_Cell membrane,0.88
test_3319_Cell membrane,0.91
test_3320_Cell membrane,0.52
test_3321_Cell membrane,0.85
test_3322_Cell membrane,0.9
test_3323_Cell membrane,0.94
test_3324_Cell membrane,0.91
test_3325_Cell membrane,0.87
test_3326_Cell membrane,0.9
test_3327_Cell membrane,0.91
test_3328_Cell membrane,0.94
test_3329_Cell membrane,0.82
test_3330_Cell membrane,0.94
test_3331_Cell membrane,0.82
test_3332_Cell membrane,0.96
test_3333_Cell membrane,0.95
test_3334_Cell membrane,0.95
test_3335_Cell membrane,0.84
test_3336_Cell membrane,0.95
test_3337_Cell membrane,0.87
test_3338_Cell membrane,0.96
test_3339_Cell membrane,0.94
test_3340_Cell membrane,0.96
test_3341_Cell membrane,0.93
test_3342_Cell membrane,0.94
test_3343_Cell membrane,0.93
test_3344_Cell membrane,0.94
test_3345_Cell membrane,0.77
test_3346_Cell membrane,0.91
test_3347_Cell membrane,0.98
test_3348_Cell membrane,0.88
test_3349_Cell membrane,0.86
test_3350_Cell membrane,0.88
test_3351_Cell membrane,0.88
test_3352_Cell membrane,0.67
test_3353_Cell membrane,0.45
test_3354_Cell membrane,0.89
test_3355_Cell membrane,0.97
test_3356_Cell membrane,0.89
test_3357_Cell membrane,0.9
test_3358_Cell membrane,0.95
test_3359_Cell membrane,0.87
test_3360_Cell membrane,0.92
test_3361_Cell membrane,0.91
test_3362_Cell membrane,0.89
test_3363_Cell membrane,0.96
test_3364_Cell membrane,0.91
test_3365_Cell membrane,0.87
test_3366_Cell membrane,0.96
test_3367_Cell membrane,0.93
test_3368_Cell membrane,0.89
test_3369_Cell membrane,0.94
test_3370_Cell membrane,0.78
test_3371_Cell membrane,0.89
test_3372_Cell membrane,0.97
test_3373_Cell membrane,0.97
